date,league,match,home,away,bet_name,prob,odds,ev,star,ev_tier,stake_factor,result,ret,pnl,status,src,veto,risk_tags,divergence_pp,placed_odds,bookmaker,verified,kickoff,data_src,snap_age_h,upset_level,data_note,scan_ts,coach_atk_mod,coach_def_mod,coach_sample_size
08/23/2026,法甲,Toulouse vs Olympique Lyonnais,Toulouse,Olympique Lyonnais,小2.50,0.5308,2.01,0.0504,,,,win,2.01,1.0099999999999998,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Toulouse vs Olympique Lyonnais,Toulouse,Olympique Lyonnais,大2.50,0.4692,1.93,-0.1083,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Toulouse vs Olympique Lyonnais,Toulouse,Olympique Lyonnais,1X2主胜,0.381,2.5,-0.0516,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Toulouse vs Olympique Lyonnais,Toulouse,Olympique Lyonnais,1X2平局,0.2894,3.55,0.0228,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Toulouse vs Olympique Lyonnais,Toulouse,Olympique Lyonnais,1X2客胜,0.3297,3.1,0.0176,,,,win,3.1,2.1,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Nice vs Lorient,Nice,Lorient,让球主(-0.2),0.6309,1.96,0.2119,1,高价值,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Nice vs Lorient,Nice,Lorient,让球客(+0.2),0.3691,1.96,-0.2911,,,,half,1.48,0.48,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Nice vs Lorient,Nice,Lorient,小2.50,0.5252,1.84,-0.0502,,,,win,1.84,0.8400000000000001,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Nice vs Lorient,Nice,Lorient,大2.50,0.4748,2.11,-0.0153,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Nice vs Lorient,Nice,Lorient,1X2主胜,0.5733,2.34,0.3373,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Nice vs Lorient,Nice,Lorient,1X2平局,0.2561,3.4,-0.1321,,,,win,3.4,2.4,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Nice vs Lorient,Nice,Lorient,1X2客胜,0.1706,3.55,-0.3961,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警(市场去水平局>=26%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Le Mans vs Stade Brestois,Le Mans,Stade Brestois,让球主(+0.0),0.65,1.89,0.21083752916615506,,,,push,1.0,0.0,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型81% vs 市场52%)->否决,,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Le Mans vs Stade Brestois,Le Mans,Stade Brestois,让球客(-0.0),0.1857,2.06,-0.6229,,,,push,1.0,0.0,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型81% vs 市场52%)->否决,,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Le Mans vs Stade Brestois,Le Mans,Stade Brestois,小2.50,0.6397,1.93,0.2156,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型81% vs 市场52%)->否决,,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Le Mans vs Stade Brestois,Le Mans,Stade Brestois,大2.50,0.3603,2.01,-0.2869,,,,win,2.01,1.0099999999999998,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型81% vs 市场52%)->否决,,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Le Mans vs Stade Brestois,Le Mans,Stade Brestois,1X2主胜,0.6391,2.62,0.6626,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型81% vs 市场52%)->否决,,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Le Mans vs Stade Brestois,Le Mans,Stade Brestois,1X2平局,0.2551,3.45,-0.1262,,,,win,3.45,2.45,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型81% vs 市场52%)->否决,,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,法甲,Le Mans vs Stade Brestois,Le Mans,Stade Brestois,1X2客胜,0.1058,2.98,-0.6868,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型81% vs 市场52%)->否决,,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Parma vs Cagliari,Parma,Cagliari,让球主(+0.0),0.611,1.85,0.1215,1,标准,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主5/客2);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Parma vs Cagliari,Parma,Cagliari,让球客(-0.0),0.389,2.14,-0.1739,,,,win,2.14,1.1400000000000001,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主5/客2);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Parma vs Cagliari,Parma,Cagliari,小2.50,0.65,1.61,0.04048752343862683,,,,win,1.61,0.6100000000000001,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主5/客2);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Parma vs Cagliari,Parma,Cagliari,大2.50,0.3067,2.6,-0.207,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主5/客2);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Parma vs Cagliari,Parma,Cagliari,1X2主胜,0.4261,2.74,0.1617,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主5/客2);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Parma vs Cagliari,Parma,Cagliari,1X2平局,0.3267,3.1,0.0076,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主5/客2);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Parma vs Cagliari,Parma,Cagliari,1X2客胜,0.2473,3.15,-0.225,,,,win,3.15,2.15,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主5/客2);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Genoa vs SSC Napoli,Genoa,SSC Napoli,让球主(+0.5),0.6219,1.9,0.1734,1,标准,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Genoa vs SSC Napoli,Genoa,SSC Napoli,让球客(-0.5),0.3781,2.08,-0.2192,,,,win,2.08,1.08,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Genoa vs SSC Napoli,Genoa,SSC Napoli,小2.50,0.65,1.62,0.0350867296573123,,,,win,1.62,0.6200000000000001,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Genoa vs SSC Napoli,Genoa,SSC Napoli,大2.50,0.2909,2.5,-0.2851,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Genoa vs SSC Napoli,Genoa,SSC Napoli,1X2主胜,0.2941,4.5,0.3156,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Genoa vs SSC Napoli,Genoa,SSC Napoli,1X2平局,0.3368,3.3,0.1049,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,意甲,Genoa vs SSC Napoli,Genoa,SSC Napoli,1X2客胜,0.3691,2.08,-0.237,,,,win,2.08,1.08,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主2/客3);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T02:45:00+08:00,,6.0,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Gimnasia y Esgrima vs Gimnasia y Esgrima Mendoza,Gimnasia y Esgrima,Gimnasia y Esgrima Mendoza,让球主(-0.5),0.65,1.83,0.1631261595547311,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主4/客2);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场53%)->否决,,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Gimnasia y Esgrima vs Gimnasia y Esgrima Mendoza,Gimnasia y Esgrima,Gimnasia y Esgrima Mendoza,让球客(+0.5),0.2454,2.1,-0.4961,,,,win,2.1,1.1,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主4/客2);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场53%)->否决,,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Gimnasia y Esgrima vs Gimnasia y Esgrima Mendoza,Gimnasia y Esgrima,Gimnasia y Esgrima Mendoza,小2.50,0.5265,1.5,-0.2541,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主4/客2);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场53%)->否决,,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Gimnasia y Esgrima vs Gimnasia y Esgrima Mendoza,Gimnasia y Esgrima,Gimnasia y Esgrima Mendoza,大2.50,0.4735,2.55,0.1404,,,,win,2.55,1.5499999999999998,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主4/客2);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场53%)->否决,,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Gimnasia y Esgrima vs Gimnasia y Esgrima Mendoza,Gimnasia y Esgrima,Gimnasia y Esgrima Mendoza,1X2主胜,0.65,1.85,0.18948482194979555,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主4/客2);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场53%)->否决,,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Gimnasia y Esgrima vs Gimnasia y Esgrima Mendoza,Gimnasia y Esgrima,Gimnasia y Esgrima Mendoza,1X2平局,0.2163,3.55,-0.2404,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主4/客2);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场53%)->否决,,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Gimnasia y Esgrima vs Gimnasia y Esgrima Mendoza,Gimnasia y Esgrima,Gimnasia y Esgrima Mendoza,1X2客胜,0.0985,5.3,-0.4834,,,,win,5.3,4.3,已结算,scan24h对账,1,纯数据无伤病情报;伤停>2人(主4/客2);平局预警(市场去水平局>=26%);模型与市场分歧>20pp(模型75% vs 市场53%)->否决,,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Atlético Tucumán vs Instituto De Córdoba,Atlético Tucumán,Instituto De Córdoba,让球主(+0.0),0.5393,1.98,0.0436,,,,push,1.0,0.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主4/客1);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Atlético Tucumán vs Instituto De Córdoba,Atlético Tucumán,Instituto De Córdoba,让球客(-0.0),0.4607,1.93,-0.131,,,,push,1.0,0.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主4/客1);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Atlético Tucumán vs Instituto De Córdoba,Atlético Tucumán,Instituto De Córdoba,小2.50,0.65,1.47,-0.10024326569360387,,,,win,1.47,0.47,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主4/客1);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Atlético Tucumán vs Instituto De Córdoba,Atlético Tucumán,Instituto De Córdoba,大2.50,0.1573,2.62,-0.6119,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主4/客1);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Atlético Tucumán vs Instituto De Córdoba,Atlético Tucumán,Instituto De Córdoba,1X2主胜,0.3398,3.0,0.0007,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主4/客1);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Atlético Tucumán vs Instituto De Córdoba,Atlético Tucumán,Instituto De Córdoba,1X2平局,0.3847,3.0,0.1328,,,,win,3.0,2.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主4/客1);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,阿甲,Atlético Tucumán vs Instituto De Córdoba,Atlético Tucumán,Instituto De Córdoba,1X2客胜,0.2755,2.84,-0.232,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主4/客1);平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,荷甲,SC Heerenveen vs PEC Zwolle,SC Heerenveen,PEC Zwolle,让球主(-1.0),0.3206,1.94,-0.3937,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;联赛荷甲历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,荷甲,SC Heerenveen vs PEC Zwolle,SC Heerenveen,PEC Zwolle,让球客(+1.0),0.65,1.96,0.24221371798645874,3,高价值,,win,1.96,0.96,已结算,scan24h对账,0,"纯数据无伤病情报;联赛荷甲历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,荷甲,SC Heerenveen vs PEC Zwolle,SC Heerenveen,PEC Zwolle,小2.50,0.3556,2.75,-0.0799,,,,win,2.75,1.75,已结算,scan24h对账,0,"纯数据无伤病情报;联赛荷甲历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,荷甲,SC Heerenveen vs PEC Zwolle,SC Heerenveen,PEC Zwolle,大2.50,0.6444,1.43,-0.1331,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;联赛荷甲历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,荷甲,SC Heerenveen vs PEC Zwolle,SC Heerenveen,PEC Zwolle,1X2主胜,0.4033,1.62,-0.3522,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;联赛荷甲历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,荷甲,SC Heerenveen vs PEC Zwolle,SC Heerenveen,PEC Zwolle,1X2平局,0.2478,4.7,0.1547,,,,lose,0.0,-1.0,已结算,scan24h对账,0,"纯数据无伤病情报;联赛荷甲历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,荷甲,SC Heerenveen vs PEC Zwolle,SC Heerenveen,PEC Zwolle,1X2客胜,0.3489,5.6,0.9371,,,,win,5.6,4.6,已结算,scan24h对账,0,"纯数据无伤病情报;联赛荷甲历史负ROI(观察期, 300场后定禁入)",,,,,2026-08-23T03:00:00+08:00,,6.3,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,巴甲,Fluminense vs Remo,Fluminense,Remo,让球主(-1.0),0.65,1.9,0.22065171688857754,2,高价值,,push,1.0,0.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主8/客3),,,,,2026-08-23T03:00:00+08:00,,6.2,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,巴甲,Fluminense vs Remo,Fluminense,Remo,让球客(+1.0),0.2865,2.06,-0.4166,,,,push,1.0,0.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主8/客3),,,,,2026-08-23T03:00:00+08:00,,6.2,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,巴甲,Fluminense vs Remo,Fluminense,Remo,小2.50,0.2901,1.91,-0.4509,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主8/客3),,,,,2026-08-23T03:00:00+08:00,,6.2,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,巴甲,Fluminense vs Remo,Fluminense,Remo,大2.50,0.65,2.06,0.32710240878997054,,,,win,2.06,1.06,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主8/客3),,,,,2026-08-23T03:00:00+08:00,,6.2,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,巴甲,Fluminense vs Remo,Fluminense,Remo,1X2主胜,0.65,1.54,-0.005856346075363783,,,,win,1.54,0.54,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主8/客3),,,,,2026-08-23T03:00:00+08:00,,6.2,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,巴甲,Fluminense vs Remo,Fluminense,Remo,1X2平局,0.167,4.3,-0.287,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主8/客3),,,,,2026-08-23T03:00:00+08:00,,6.2,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,巴甲,Fluminense vs Remo,Fluminense,Remo,1X2客胜,0.0979,8.0,-0.222,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;伤停>2人(主8/客3),,,,,2026-08-23T03:00:00+08:00,,6.2,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,葡超,Sporting CP vs FC Alverca,Sporting CP,FC Alverca,让球主(-1.8),0.2124,1.89,-0.6062,,,,half,1.4449999999999998,0.44499999999999995,已结算,scan24h对账,1,纯数据无伤病情报;模型与市场分歧>20pp(模型79% vs 市场48%)->否决,,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,葡超,Sporting CP vs FC Alverca,Sporting CP,FC Alverca,让球客(+1.8),0.65,2.04,0.3009903504316913,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;模型与市场分歧>20pp(模型79% vs 市场48%)->否决,,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,葡超,Sporting CP vs FC Alverca,Sporting CP,FC Alverca,小2.50,0.4434,2.48,0.0279,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;模型与市场分歧>20pp(模型79% vs 市场48%)->否决,,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,葡超,Sporting CP vs FC Alverca,Sporting CP,FC Alverca,大2.50,0.5566,1.5,-0.2197,,,,win,1.5,0.5,已结算,scan24h对账,1,纯数据无伤病情报;模型与市场分歧>20pp(模型79% vs 市场48%)->否决,,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,葡超,Sporting CP vs FC Alverca,Sporting CP,FC Alverca,1X2主胜,0.4014,1.23,-0.5108,,,,win,1.23,0.22999999999999998,已结算,scan24h对账,1,纯数据无伤病情报;模型与市场分歧>20pp(模型79% vs 市场48%)->否决,,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,葡超,Sporting CP vs FC Alverca,Sporting CP,FC Alverca,1X2平局,0.2717,7.6,1.0464,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;模型与市场分歧>20pp(模型79% vs 市场48%)->否决,,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,葡超,Sporting CP vs FC Alverca,Sporting CP,FC Alverca,1X2客胜,0.3269,15.5,4.0214,,,,lose,0.0,-1.0,已结算,scan24h对账,1,纯数据无伤病情报;模型与市场分歧>20pp(模型79% vs 市场48%)->否决,,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,西乙,CD Eldense vs Cádiz,CD Eldense,Cádiz,让球主(-0.2),0.5226,1.98,0.0244,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,西乙,CD Eldense vs Cádiz,CD Eldense,Cádiz,让球客(+0.2),0.4774,1.98,-0.0642,,,,half,1.49,0.49,已结算,scan24h对账,0,纯数据无伤病情报;平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,西乙,CD Eldense vs Cádiz,CD Eldense,Cádiz,小2.50,0.4201,1.75,-0.2721,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,西乙,CD Eldense vs Cádiz,CD Eldense,Cádiz,大2.50,0.5799,2.28,0.309,2,高价值,,win,2.28,1.2799999999999998,已结算,scan24h对账,0,纯数据无伤病情报;平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,西乙,CD Eldense vs Cádiz,CD Eldense,Cádiz,1X2主胜,0.4834,2.34,0.1158,,,,lose,0.0,-1.0,已结算,scan24h对账,0,纯数据无伤病情报;平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
08/23/2026,西乙,CD Eldense vs Cádiz,CD Eldense,Cádiz,1X2平局,0.257,3.2,-0.1889,,,,win,3.2,2.2,已结算,scan24h对账,0,纯数据无伤病情报;平局预警-强(市场去水平局>=30%),,,,,2026-08-23T03:30:00+08:00,,6.8,,,2026-08-23T17:18:33.440757+08:00,,,
